"BehaviorSpace results (NetLogo 6.0.2)"
"CapeTownABM.nlogo"
"scenario 2 price elasticity"
"04/02/2019 18:05:56:204 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","28","-28","0"
"[run number]","water-price-elasticity","Irrigation-Efficiency","Scenario-1?","Kc","share-other-crops-irrigation","water-price","[step]","reduction-this-month","energy-output-this-month","water-price-this-month","ag-allocation-this-month","mu-allocation-this-month","total-allocation-this-month","V-display","population"
"8","-0.8","0.7","false","0.2","0.57","5.2","33","0","180","5.2","564.3","23859.72288","24424.02288","921000","3.9372480000000003"
"7","-0.7","0.7","false","0.2","0.57","5.2","32","0","180","5.2","565.4399999999999","24044.773536","24610.213536","853905.7168303742","3.9372480000000003"
"6","-0.6","0.7","false","0.2","0.57","5.2","67","0","180","5.2","459.41999999999996","24376.462013298777","24835.882013298775","921000","4.032499919486977"
"4","-0.4","0.7","false","0.2","0.57","5.2","98","0.20333924995576014","180","7.843410249424881","22380.015905544275","26532.605737500977","48912.62164304525","527218.3734662523","4.130056222179165"
"7","-0.7","0.7","false","0.2","0.57","5.2","33","0","180","5.2","564.3","23859.72288","24424.02288","921000","3.9372480000000003"
"8","-0.8","0.7","false","0.2","0.57","5.2","34","0","180","5.2","5431.6949628396","26974.086048","32405.7810108396","921000","3.9372480000000003"
"5","-0.51","0.7","false","0.2","0.57","5.2","48","0","180","5.2","26208.648178929594","32972.341635072","59180.989814001594","921000","4.000495951872001"
"6","-0.6","0.7","false","0.2","0.57","5.2","68","0","180","5.2","459.41999999999996","24626.477008306967","25085.897008306965","921000","4.032499919486977"
"4","-0.4","0.7","false","0.2","0.57","5.2","99","0.2829460161630868","180","8.878298210120128","16792.746932913753","25338.365277448716","42131.112210362466","426372.1301801619","4.130056222179165"
"6","-0.6","0.7","false","0.2","0.57","5.2","69","0","180","5.2","461.7","24436.94951209108","24898.64951209108","921000","4.032499919486977"
"8","-0.8","0.7","false","0.2","0.57","5.2","35","0","180","5.2","10270.146764517998","28702.537920000002","38972.684684518","921000","3.9372480000000003"
"4","-0.4","0.7","false","0.2","0.57","5.2","100","0.4077684975319058","180","10.500990467914775","7281.423321602427","17977.72810278068","25259.151424383104","341068.905759437","4.130056222179165"
"6","-0.6","0.7","false","0.2","0.57","5.2","70","0","180","5.2","4935.386099863199","27626.656948405278","32562.043048268475","921000","4.032499919486977"
"5","-0.51","0.7","false","0.2","0.57","5.2","49","0","180","5.2","34000.952806887995","34104.22798970881","68105.1807965968","921000","4.000495951872001"
"8","-0.8","0.7","false","0.2","0.57","5.2","36","0","180","5.2","25150.824024554397","32710.656384","57861.4804085544","901301.312607659","3.9687459840000003"
"4","-0.4","0.7","false","0.2","0.57","5.2","101","0.5120960147650633","180","11.857248191945821","2027.6892033068766","13555.381877336493","15583.071080643369","285019.6029106708","4.130056222179165"
"6","-0.6","0.7","false","0.2","0.57","5.2","71","0","180","5.2","11491.451310793997","29396.92441306006","40888.37572385406","921000","4.032499919486977"
"4","-0.4","0.7","false","0.2","0.57","5.2","102","0.572622508654641","180","12.644092612510335","226.55280816217476","10696.463988142345","10923.016796304519","300293.460749384","4.130056222179165"
"8","-0.8","0.7","false","0.2","0.57","5.2","37","0","180","5.2","32619.695744893994","33833.559513600005","66453.255258494","781474.3517905502","3.9687459840000003"
"6","-0.6","0.7","false","0.2","0.57","5.2","72","0","180","5.2","28340.258717493598","33502.009331097805","61842.2680485914","921000","4.0647599188428725"
"5","-0.51","0.7","false","0.2","0.57","5.2","50","0","180","5.2","26899.534575891594","32259.999355895812","59159.5339317874","917143.5080199947","4.000495951872001"
"4","-0.4","0.7","false","0.2","0.57","5.2","103","0.5180978392409008","180","11.93527191013171","255.45633541839845","12031.260840936822","12286.717176355221","383708.427156775","4.130056222179165"
"8","-0.8","0.7","false","0.2","0.57","5.2","38","0","180","5.2","26141.865509078394","33146.966458368006","59288.8319674464","626350.841273562","3.9687459840000003"
"6","-0.6","0.7","false","0.2","0.57","5.2","73","0","180","5.2","36750.675268472","34652.07830813549","71402.75357660749","921000","4.0647599188428725"
"4","-0.4","0.7","false","0.2","0.57","5.2","104","0.42521626042530847","180","10.727811385529009","304.69286034854395","14497.34110035123","14802.033960699773","490594.99280406453","4.130056222179165"
"5","-0.51","0.7","false","0.2","0.57","5.2","51","0","180","5.2","22354.327421036796","34228.24336421684","56582.570785253636","793369.44015642","4.000495951872001"
"6","-0.6","0.7","false","0.2","0.57","5.2","74","0","180","5.2","29490.666090127197","32778.223985548924","62268.89007567612","895406.6053835601","4.0647599188428725"
"4","-0.4","0.7","false","0.2","0.57","5.2","105","0.3199657958740292","180","9.35955534636238","360.4861316071771","17019.99174603344","17380.477877640616","595273.9248826649","4.130056222179165"
"6","-0.6","0.7","false","0.2","0.57","5.2","75","0","180","5.2","24708.883458321998","34778.085865619614","59486.96932394161","767029.8252322078","4.0647599188428725"
"5","-0.51","0.7","false","0.2","0.57","5.2","52","0","180","5.2","11728.562714661199","29403.645246259206","41132.20796092041","707994.2985859127","4.000495951872001"
"4","-0.4","0.7","false","0.2","0.57","5.2","106","0.25307176226378225","180","8.48993290942917","3831.738892333853","21134.345823734708","24966.08471606856","647899.9691273837","4.130056222179165"
"6","-0.6","0.7","false","0.2","0.57","5.2","76","0","180","5.2","12978.866175906998","29875.985403495113","42854.85157940211","618441.8865843245","4.0647599188428725"
"5","-0.51","0.7","false","0.2","0.57","5.2","53","0","180","5.2","4033.761911182399","26911.336268242947","30945.098179425346","686616.8826640719","4.000495951872001"
"4","-0.4","0.7","false","0.2","0.57","5.2","107","0.25708801431940587","180","8.542144186152276","8031.711779451097","22367.67568094888","30399.387460399976","630087.7996952465","4.130056222179165"
"6","-0.6","0.7","false","0.2","0.57","5.2","77","0.12996751223652592","180","6.326385106049892","3677.254138613968","23789.855111136723","27467.10924975069","508248.1834255203","4.0647599188428725"
"5","-0.51","0.7","false","0.2","0.57","5.2","54","0","180","5.2","495.9","24243.005468344323","24738.905468344325","807776.6863052212","4.000495951872001"
"4","-0.4","0.7","false","0.2","0.57","5.2","108","0.26506941426859254","180","8.645902385491702","20032.013173006097","25217.31093640691","45249.324109413006","580547.0247744465","4.163096671956598"
"5","-0.51","0.7","false","0.2","0.57","5.2","55","0","180","5.2","494.75999999999993","24182.998029066242","24677.75802906624","921000","4.000495951872001"
"6","-0.6","0.7","false","0.2","0.57","5.2","78","0.2908909186979959","180","7.721054628715965","400.1502545787209","17467.0905208891","17867.240775467824","498249.964926019","4.0647599188428725"
"4","-0.4","0.7","false","0.2","0.57","5.2","109","0.3062328541251369","180","9.18102710362678","24136.673178321325","24622.072909290608","48758.74608761193","507034.3765556205","4.163096671956598"
"6","-0.6","0.7","false","0.2","0.57","5.2","79","0.20172219613064613","180","6.948259033132267","451.37820141988743","19614.86207057752","20066.24027199741","635618.4833750834","4.0647599188428725"
"5","-0.51","0.7","false","0.2","0.57","5.2","56","0","180","5.2","494.75999999999993","24431.02877808231","24925.788778082308","921000","4.000495951872001"
"4","-0.4","0.7","false","0.2","0.57","5.2","110","0.3316187525162668","180","9.511043782711468","17901.958631175607","22438.368263789685","40340.32689496529","442324.88438039663","4.163096671956598"
"6","-0.6","0.7","false","0.2","0.57","5.2","80","0","180","5.2","565.4399999999999","24823.48882437342","25388.92882437342","828151.0028310886","4.0647599188428725"
"5","-0.51","0.7","false","0.2","0.57","5.2","57","0","180","5.2","495.9","24243.005468344323","24738.905468344325","921000","4.000495951872001"
"4","-0.4","0.7","false","0.2","0.57","5.2","111","0.3434100288329268","180","9.66433037482805","4041.382848440878","23387.37701368175","27428.759862122628","390419.230590466","4.163096671956598"
"6","-0.6","0.7","false","0.2","0.57","5.2","81","0","180","5.2","564.3","24632.445108187807","25196.745108187806","921000","4.0647599188428725"
"5","-0.51","0.7","false","0.2","0.57","5.2","58","0","180","5.2","3771.3211592663993","27407.397766275077","31178.718925541478","921000","4.000495951872001"
"6","-0.6","0.7","false","0.2","0.57","5.2","82","0","180","5.2","5602.135897708599","27847.67020399252","33449.80610170112","921000","4.0647599188428725"
"6","-0.6","0.7","false","0.2","0.57","5.2","83","0","180","5.2","11867.543951528398","29632.09980836454","41499.64375989293","909243.042762564","4.0647599188428725"
"5","-0.51","0.7","false","0.2","0.57","5.2","59","0","180","5.2","6512.7563647319985","29163.615489146887","35676.37185387888","921000","4.000495951872001"
"6","-0.6","0.7","false","0.2","0.57","5.2","84","0","180","5.2","29114.683274870396","33770.025405746586","62884.70868061698","797251.7552427782","4.097277998193616"
"6","-0.6","0.7","false","0.2","0.57","5.2","85","0","180","5.2","37835.05839723699","34929.29493460058","72764.35333183757","662381.3378815444","4.097277998193616"
"5","-0.51","0.7","false","0.2","0.57","5.2","60","0","180","5.2","24382.924806364794","33236.12036815258","57619.04517451738","921000","4.032499919486977"
"5","-0.51","0.7","false","0.2","0.57","5.2","61","0","180","5.2","32244.054549095996","34377.061813626475","66621.11636272247","921000","4.032499919486977"
"6","-0.6","0.7","false","0.2","0.57","5.2","86","0.23923267679431803","180","7.273349865550757","23772.762001871375","26033.81219664292","49806.574198514296","503464.63121786923","4.097277998193616"
"5","-0.51","0.7","false","0.2","0.57","5.2","62","0","180","5.2","25664.439524106594","32518.07935074298","58182.51887484957","921000","4.032499919486977"
"6","-0.6","0.7","false","0.2","0.57","5.2","87","0.3333257943214817","180","8.088823550786175","17073.196113578426","23371.137991637115","40444.334105215545","396415.48282084067","4.097277998193616"
"6","-0.6","0.7","false","0.2","0.57","5.2","88","0.40310816249561854","180","8.693604074962028","8042.748601647492","17975.393679344248","26018.142280991742","343752.81461040955","4.097277998193616"
"5","-0.51","0.7","false","0.2","0.57","5.2","63","0","180","5.2","21211.865768355598","34502.06931113057","55713.93507948617","921000","4.032499919486977"
"6","-0.6","0.7","false","0.2","0.57","5.2","89","0.43201520435621044","180","8.944131771087157","2430.61227152742","15655.017936924129","18085.63020845155","331800.530048426","4.097277998193616"
"5","-0.51","0.7","false","0.2","0.57","5.2","64","0","180","5.2","11127.839696018598","29638.87440822928","40766.714104247876","864212.558275555","4.032499919486977"
"6","-0.6","0.7","false","0.2","0.57","5.2","90","0.45170917768456975","180","9.11481287326627","328.15205715578503","13613.789532680055","13941.94158983584","385252.26963152294","4.097277998193616"
"5","-0.51","0.7","false","0.2","0.57","5.2","65","0","180","5.2","3461.6169402509995","27126.626958388893","30588.243898639892","847109.1300670593","4.032499919486977"
"6","-0.6","0.7","false","0.2","0.57","5.2","91","0.28350196844376097","180","7.657017059845929","417.7971671807585","17746.25584558648","18164.053012767235","570502.3864518513","4.097277998193616"
"5","-0.51","0.7","false","0.2","0.57","5.2","66","0","180","5.2","461.7","24436.94951209108","24898.64951209108","921000","4.032499919486977"
"6","-0.6","0.7","false","0.2","0.57","5.2","92","0","180","5.2","583.1099999999999","25022.07673496841","25605.18673496841","784506.2804263169","4.097277998193616"
"5","-0.51","0.7","false","0.2","0.57","5.2","67","0","180","5.2","459.41999999999996","24376.462013298777","24835.882013298775","921000","4.032499919486977"
"1","-0.1","0.7","false","0.2","0.57","5.2","54","0","180","5.2","495.9","24243.005468344323","24738.905468344325","807776.6863052212","4.000495951872001"
"6","-0.6","0.7","false","0.2","0.57","5.2","93","0","180","5.2","598.5","24829.504669053313","25428.004669053313","890907.90695638","4.097277998193616"
"5","-0.51","0.7","false","0.2","0.57","5.2","68","0","180","5.2","459.41999999999996","24626.477008306967","25085.897008306965","921000","4.032499919486977"
"1","-0.1","0.7","false","0.2","0.57","5.2","55","0","180","5.2","494.75999999999993","24182.998029066242","24677.75802906624","921000","4.000495951872001"
"6","-0.6","0.7","false","0.2","0.57","5.2","94","0","180","5.2","5218.171022528599","28070.451565624462","33288.62258815306","921000","4.097277998193616"
"5","-0.51","0.7","false","0.2","0.57","5.2","69","0","180","5.2","461.7","24436.94951209108","24898.64951209108","921000","4.032499919486977"
"1","-0.1","0.7","false","0.2","0.57","5.2","56","0","180","5.2","494.75999999999993","24431.02877808231","24925.788778082308","921000","4.000495951872001"
"6","-0.6","0.7","false","0.2","0.57","5.2","95","0","180","5.2","11323.0003111724","29869.15660683146","41192.156918003864","898613.652441967","4.097277998193616"
"5","-0.51","0.7","false","0.2","0.57","5.2","70","0","180","5.2","4935.386099863199","27626.656948405278","32562.043048268475","921000","4.032499919486977"
"1","-0.1","0.7","false","0.2","0.57","5.2","57","0","180","5.2","495.9","24243.005468344323","24738.905468344325","921000","4.000495951872001"
"6","-0.6","0.7","false","0.2","0.57","5.2","96","0","180","5.2","27198.956078648796","34040.18560899256","61239.14168764136","793010.3386059592","4.130056222179165"
"5","-0.51","0.7","false","0.2","0.57","5.2","71","0","180","5.2","11491.451310793997","29396.92441306006","40888.37572385406","921000","4.032499919486977"
"1","-0.1","0.7","false","0.2","0.57","5.2","58","0","180","5.2","3771.3211592663993","27407.397766275077","31178.718925541478","921000","4.000495951872001"
"6","-0.6","0.7","false","0.2","0.57","5.2","97","0.10090856094307021","180","6.074540861506609","31716.47379383408","31655.86708837791","63372.34088221199","657094.0552306764","4.130056222179165"
"5","-0.51","0.7","false","0.2","0.57","5.2","72","0","180","5.2","28340.258717493598","33502.009331097805","61842.2680485914","921000","4.0647599188428725"
"6","-0.6","0.7","false","0.2","0.57","5.2","98","0.20333924995576014","180","6.962273499616588","22380.015905544275","26532.605737500977","48912.62164304525","527218.3734662523","4.130056222179165"
"1","-0.1","0.7","false","0.2","0.57","5.2","59","0","180","5.2","6512.7563647319985","29163.615489146887","35676.37185387888","921000","4.000495951872001"
"5","-0.51","0.7","false","0.2","0.57","5.2","73","0","180","5.2","36750.675268472","34652.07830813549","71402.75357660749","921000","4.0647599188428725"
"6","-0.6","0.7","false","0.2","0.57","5.2","99","0.2829460161630868","180","7.652198806746752","16792.746932913753","25338.365277448716","42131.112210362466","426372.1301801619","4.130056222179165"
"1","-0.1","0.7","false","0.2","0.57","5.2","60","0","180","5.2","24382.924806364794","33236.12036815258","57619.04517451738","921000","4.032499919486977"
"5","-0.51","0.7","false","0.2","0.57","5.2","74","0","180","5.2","29490.666090127197","32778.223985548924","62268.89007567612","895406.6053835601","4.0647599188428725"
"6","-0.6","0.7","false","0.2","0.57","5.2","100","0.4077684975319058","180","8.733993645276517","7281.423321602427","17977.72810278068","25259.151424383104","341068.905759437","4.130056222179165"
"5","-0.51","0.7","false","0.2","0.57","5.2","75","0","180","5.2","24708.883458321998","34778.085865619614","59486.96932394161","767029.8252322078","4.0647599188428725"
"1","-0.1","0.7","false","0.2","0.57","5.2","61","0","180","5.2","32244.054549095996","34377.061813626475","66621.11636272247","921000","4.032499919486977"
"6","-0.6","0.7","false","0.2","0.57","5.2","101","0.5120960147650633","180","9.638165461297216","2027.6892033068766","13555.381877336493","15583.071080643369","285019.6029106708","4.130056222179165"
"5","-0.51","0.7","false","0.2","0.57","5.2","76","0","180","5.2","12978.866175906998","29875.985403495113","42854.85157940211","618441.8865843245","4.0647599188428725"
"1","-0.1","0.7","false","0.2","0.57","5.2","62","0","180","5.2","25664.439524106594","32518.07935074298","58182.51887484957","921000","4.032499919486977"
"6","-0.6","0.7","false","0.2","0.57","5.2","102","0.572622508654641","180","10.162728408340222","226.55280816217476","10696.463988142345","10923.016796304519","300293.460749384","4.130056222179165"
"1","-0.1","0.7","false","0.2","0.57","5.2","63","0","180","5.2","21211.865768355598","34502.06931113057","55713.93507948617","921000","4.032499919486977"
"3","-0.3","0.7","false","0.2","0.57","5.2","31","0.10873275196056531","180","7.084701033983132","503.9581527314179","21212.752447394003","21716.71060012542","709660.138030625","3.9372480000000003"
"5","-0.51","0.7","false","0.2","0.57","5.2","77","0.12996751223652592","180","6.52515894829399","3677.254138613968","23789.855111136723","27467.10924975069","508248.1834255203","4.0647599188428725"
"6","-0.6","0.7","false","0.2","0.57","5.2","103","0.5180978392409008","180","9.69018127342114","255.45633541839845","12031.260840936822","12286.717176355221","383708.427156775","4.130056222179165"
"3","-0.3","0.7","false","0.2","0.57","5.2","32","0","180","5.2","565.4399999999999","24044.773536","24610.213536","853905.7168303742","3.9372480000000003"
"5","-0.51","0.7","false","0.2","0.57","5.2","78","0.2908909186979959","180","8.165946622018781","400.1502545787209","17467.0905208891","17867.240775467824","498249.964926019","4.0647599188428725"
"1","-0.1","0.7","false","0.2","0.57","5.2","64","0","180","5.2","11127.839696018598","29638.87440822928","40766.714104247876","864212.558275555","4.032499919486977"
"6","-0.6","0.7","false","0.2","0.57","5.2","104","0.42521626042530847","180","8.885207590352675","304.69286034854395","14497.34110035123","14802.033960699773","490594.99280406453","4.130056222179165"
"7","-0.7","0.7","false","0.2","0.57","5.2","34","0","180","5.2","5431.6949628396","26974.086048","32405.7810108396","921000","3.9372480000000003"
"3","-0.3","0.7","false","0.2","0.57","5.2","33","0","180","5.2","564.3","23859.72288","24424.02288","921000","3.9372480000000003"
"6","-0.6","0.7","false","0.2","0.57","5.2","105","0.3199657958740292","180","7.97303689757492","360.4861316071771","17019.99174603344","17380.477877640616","595273.9248826649","4.130056222179165"
"1","-0.1","0.7","false","0.2","0.57","5.2","65","0","180","5.2","3461.6169402509995","27126.626958388893","30588.243898639892","847109.1300670593","4.032499919486977"
"5","-0.51","0.7","false","0.2","0.57","5.2","79","0.20172219613064613","180","7.256775333096784","451.37820141988743","19614.86207057752","20066.24027199741","635618.4833750834","4.0647599188428725"
"7","-0.7","0.7","false","0.2","0.57","5.2","35","0","180","5.2","10270.146764517998","28702.537920000002","38972.684684518","921000","3.9372480000000003"
"6","-0.6","0.7","false","0.2","0.57","5.2","106","0.25307176226378225","180","7.393288606286113","3831.738892333853","21134.345823734708","24966.08471606856","647899.9691273837","4.130056222179165"
"1","-0.1","0.7","false","0.2","0.57","5.2","66","0","180","5.2","461.7","24436.94951209108","24898.64951209108","921000","4.032499919486977"
"3","-0.3","0.7","false","0.2","0.57","5.2","34","0","180","5.2","5431.6949628396","26974.086048","32405.7810108396","921000","3.9372480000000003"
"5","-0.51","0.7","false","0.2","0.57","5.2","80","0","180","5.2","565.4399999999999","24823.48882437342","25388.92882437342","828151.0028310886","4.0647599188428725"
"7","-0.7","0.7","false","0.2","0.57","5.2","36","0","180","5.2","25150.824024554397","32710.656384","57861.4804085544","901301.312607659","3.9687459840000003"
"6","-0.6","0.7","false","0.2","0.57","5.2","107","0.25708801431940587","180","7.428096124101518","8031.711779451097","22367.67568094888","30399.387460399976","630087.7996952465","4.130056222179165"
"1","-0.1","0.7","false","0.2","0.57","5.2","67","0","180","5.2","459.41999999999996","24376.462013298777","24835.882013298775","921000","4.032499919486977"
"3","-0.3","0.7","false","0.2","0.57","5.2","35","0","180","5.2","10270.146764517998","28702.537920000002","38972.684684518","921000","3.9372480000000003"
"5","-0.51","0.7","false","0.2","0.57","5.2","81","0","180","5.2","564.3","24632.445108187807","25196.745108187806","921000","4.0647599188428725"
"7","-0.7","0.7","false","0.2","0.57","5.2","37","0","180","5.2","32619.695744893994","33833.559513600005","66453.255258494","781474.3517905502","3.9687459840000003"
"6","-0.6","0.7","false","0.2","0.57","5.2","108","0.26506941426859254","180","7.497268256994468","20032.013173006097","25217.31093640691","45249.324109413006","580547.0247744465","4.163096671956598"
"1","-0.1","0.7","false","0.2","0.57","5.2","68","0","180","5.2","459.41999999999996","24626.477008306967","25085.897008306965","921000","4.032499919486977"
"3","-0.3","0.7","false","0.2","0.57","5.2","36","0","180","5.2","25150.824024554397","32710.656384","57861.4804085544","901301.312607659","3.9687459840000003"
"5","-0.51","0.7","false","0.2","0.57","5.2","82","0","180","5.2","5602.135897708599","27847.67020399252","33449.80610170112","921000","4.0647599188428725"
"8","-0.8","0.7","false","0.2","0.57","5.2","39","0.18655944236550903","180","6.412636375375809","17167.238275683307","27621.6680248389","44788.906300522205","483685.1773386693","3.9687459840000003"
"7","-0.7","0.7","false","0.2","0.57","5.2","38","0","180","5.2","26141.865509078394","33146.966458368006","59288.8319674464","626350.841273562","3.9687459840000003"
"1","-0.1","0.7","false","0.2","0.57","5.2","69","0","180","5.2","461.7","24436.94951209108","24898.64951209108","921000","4.032499919486977"
"3","-0.3","0.7","false","0.2","0.57","5.2","37","0","180","5.2","32619.695744893994","33833.559513600005","66453.255258494","781474.3517905502","3.9687459840000003"
"5","-0.51","0.7","false","0.2","0.57","5.2","83","0","180","5.2","11867.543951528398","29632.09980836454","41499.64375989293","909243.042762564","4.0647599188428725"
"8","-0.8","0.7","false","0.2","0.57","5.2","40","0.28464142637206313","180","7.050169271418411","7902.196924733617","20867.212026612946","28769.408951346562","411978.3647376249","3.9687459840000003"
"7","-0.7","0.7","false","0.2","0.57","5.2","39","0.18655944236550903","180","6.585870143286639","17167.238275683307","27621.6680248389","44788.906300522205","483685.1773386693","3.9687459840000003"
"1","-0.1","0.7","false","0.2","0.57","5.2","70","0","180","5.2","4935.386099863199","27626.656948405278","32562.043048268475","921000","4.032499919486977"
"3","-0.3","0.7","false","0.2","0.57","5.2","38","0","180","5.2","26141.865509078394","33146.966458368006","59288.8319674464","626350.841273562","3.9687459840000003"
"5","-0.51","0.7","false","0.2","0.57","5.2","84","0","180","5.2","29114.683274870396","33770.025405746586","62884.70868061698","797251.7552427782","4.097277998193616"
"8","-0.8","0.7","false","0.2","0.57","5.2","41","0.2952608149577107","180","7.11919529722512","2809.5147501432457","18814.953561587834","21624.468311731078","411688.5468349317","3.9687459840000003"
"7","-0.7","0.7","false","0.2","0.57","5.2","40","0.28464142637206313","180","7.314479167335326","7902.196924733617","20867.212026612946","28769.408951346562","411978.3647376249","3.9687459840000003"
"1","-0.1","0.7","false","0.2","0.57","5.2","71","0","180","5.2","11491.451310793997","29396.92441306006","40888.37572385406","921000","4.032499919486977"
"3","-0.3","0.7","false","0.2","0.57","5.2","39","0.18655944236550903","180","8.433697001002157","17167.238275683307","27621.6680248389","44788.906300522205","483685.1773386693","3.9687459840000003"
"5","-0.51","0.7","false","0.2","0.57","5.2","85","0","180","5.2","37835.05839723699","34929.29493460058","72764.35333183757","662381.3378815444","4.097277998193616"
"1","-0.1","0.7","false","0.2","0.57","5.2","72","0","180","5.2","28340.258717493598","33502.009331097805","61842.2680485914","921000","4.0647599188428725"
"8","-0.8","0.7","false","0.2","0.57","5.2","42","0.3399633409273317","180","7.409761716027656","293.4522986237083","15874.278110323823","16167.730408947531","463769.6102114696","3.9687459840000003"
"7","-0.7","0.7","false","0.2","0.57","5.2","41","0.2952608149577107","180","7.393366053971565","2809.5147501432457","18814.953561587834","21624.468311731078","411688.5468349317","3.9687459840000003"
"5","-0.51","0.7","false","0.2","0.57","5.2","86","0.23923267679431803","180","7.639235135942067","23772.762001871375","26033.81219664292","49806.574198514296","503464.63121786923","4.097277998193616"
"1","-0.1","0.7","false","0.2","0.57","5.2","73","0","180","5.2","36750.675268472","34652.07830813549","71402.75357660749","921000","4.0647599188428725"
"7","-0.7","0.7","false","0.2","0.57","5.2","42","0.3399633409273317","180","7.7254419611744645","293.4522986237083","15874.278110323823","16167.730408947531","463769.6102114696","3.9687459840000003"
"3","-0.3","0.7","false","0.2","0.57","5.2","40","0.28464142637206313","180","10.133784723782428","7902.196924733617","20867.212026612946","28769.408951346562","411978.3647376249","3.9687459840000003"
"8","-0.8","0.7","false","0.2","0.57","5.2","43","0.15607290215330993","180","6.214473863996515","372.8047954737753","20246.71363482351","20619.518430297285","671966.1493935745","3.9687459840000003"
"5","-0.51","0.7","false","0.2","0.57","5.2","87","0.3333257943214817","180","8.598615942101382","17073.196113578426","23371.137991637115","40444.334105215545","396415.48282084067","4.097277998193616"
"1","-0.1","0.7","false","0.2","0.57","5.2","74","0","180","5.2","29490.666090127197","32778.223985548924","62268.89007567612","895406.6053835601","4.0647599188428725"
"3","-0.3","0.7","false","0.2","0.57","5.2","41","0.2952608149577107","180","10.317854125933653","2809.5147501432457","18814.953561587834","21624.468311731078","411688.5468349317","3.9687459840000003"
"7","-0.7","0.7","false","0.2","0.57","5.2","43","0.15607290215330993","180","6.359398701710303","372.8047954737753","20246.71363482351","20619.518430297285","671966.1493935745","3.9687459840000003"
"8","-0.8","0.7","false","0.2","0.57","5.2","44","0","180","5.2","441.74999999999994","24237.131724288003","24678.881724288003","921000","3.9687459840000003"
"5","-0.51","0.7","false","0.2","0.57","5.2","88","0.40310816249561854","180","9.310122441131798","8042.748601647492","17975.393679344248","26018.142280991742","343752.81461040955","4.097277998193616"
"1","-0.1","0.7","false","0.2","0.57","5.2","75","0","180","5.2","24708.883458321998","34778.085865619614","59486.96932394161","767029.8252322078","4.0647599188428725"
"7","-0.7","0.7","false","0.2","0.57","5.2","44","0","180","5.2","441.74999999999994","24237.131724288003","24678.881724288003","921000","3.9687459840000003"
"3","-0.3","0.7","false","0.2","0.57","5.2","42","0.3399633409273317","180","11.092697909407082","293.4522986237083","15874.278110323823","16167.730408947531","463769.6102114696","3.9687459840000003"
"8","-0.8","0.7","false","0.2","0.57","5.2","45","0","180","5.2","444.59999999999997","24050.60066304","24495.20066304","921000","3.9687459840000003"
"1","-0.1","0.7","false","0.2","0.57","5.2","76","0","180","5.2","12978.866175906998","29875.985403495113","42854.85157940211","618441.8865843245","4.0647599188428725"
"5","-0.51","0.7","false","0.2","0.57","5.2","89","0.43201520435621044","180","9.604860907161362","2430.61227152742","15655.017936924129","18085.63020845155","331800.530048426","4.097277998193616"
"7","-0.7","0.7","false","0.2","0.57","5.2","45","0","180","5.2","444.59999999999997","24050.60066304","24495.20066304","921000","3.9687459840000003"
"4","-0.4","0.7","false","0.2","0.57","5.2","112","0.39439509546245977","180","10.327136241011978","1863.8319645754414","18530.75945511608","20394.591419691522","348770.7108662207","4.163096671956598"
"3","-0.3","0.7","false","0.2","0.57","5.2","43","0.15607290215330993","180","7.9052636373240395","372.8047954737753","20246.71363482351","20619.518430297285","671966.1493935745","3.9687459840000003"
"1","-0.1","0.7","false","0.2","0.57","5.2","77","0.12996751223652592","180","11.958310636299348","3677.254138613968","23789.855111136723","27467.10924975069","508248.1834255203","4.0647599188428725"
"5","-0.51","0.7","false","0.2","0.57","5.2","90","0.45170917768456975","180","9.805662203842672","328.15205715578503","13613.789532680055","13941.94158983584","385252.26963152294","4.097277998193616"
"7","-0.7","0.7","false","0.2","0.57","5.2","46","0","180","5.2","3856.9074943234","27189.878736384002","31046.786230707403","921000","3.9687459840000003"
"3","-0.3","0.7","false","0.2","0.57","5.2","44","0","180","5.2","441.74999999999994","24237.131724288003","24678.881724288003","921000","3.9687459840000003"
"4","-0.4","0.7","false","0.2","0.57","5.2","113","0.34520337259377143","180","9.687643843719028","1761.8696587231052","18337.67862926375","20099.548287986858","382513.5280268377","4.163096671956598"
"5","-0.51","0.7","false","0.2","0.57","5.2","91","0.28350196844376097","180","8.090608305701092","417.7971671807585","17746.25584558648","18164.053012767235","570502.3864518513","4.097277998193616"
"1","-0.1","0.7","false","0.2","0.57","5.2","78","0.2908909186979959","180","20.326327772295787","400.1502545787209","17467.0905208891","17867.240775467824","498249.964926019","4.0647599188428725"
"4","-0.4","0.7","false","0.2","0.57","5.2","114","0.13975074162800927","180","7.01675964116412","0","21702.682996964293","21702.682996964293","604447.431450864","4.163096671956598"
"1","-0.1","0.7","false","0.2","0.57","5.2","79","0.20172219613064613","180","15.689554198793598","451.37820141988743","19614.86207057752","20066.24027199741","635618.4833750834","4.0647599188428725"
"3","-0.3","0.7","false","0.2","0.57","5.2","45","0","180","5.2","444.59999999999997","24050.60066304","24495.20066304","921000","3.9687459840000003"
"4","-0.4","0.7","false","0.2","0.57","5.2","115","0","180","5.2","0","25165.919381977637","25165.919381977637","850648.0654569353","4.163096671956598"
"1","-0.1","0.7","false","0.2","0.57","5.2","80","0","180","5.2","565.4399999999999","24823.48882437342","25388.92882437342","828151.0028310886","4.0647599188428725"
